phi,Pe,r,g_avg
30,15,1.0375,0.0
30,15,1.0625,0.0
30,15,1.0875,0.036781600000000005
30,15,1.1125,3.0142324666666664
30,15,1.1375,5.602930855555557
30,15,1.1625,3.9053766000000016
30,15,1.1875,3.598596777777779
30,15,1.2125,2.9580758555555575
30,15,1.2375,2.257239355555553
30,15,1.2625,2.1069308555555546
30,15,1.2875,1.6414239777777782
30,15,1.3125,1.569524022222223
30,15,1.3375,1.4056074222222212
30,15,1.3625,1.2868502333333325
30,15,1.3875,1.2396396
30,15,1.4125,1.146902766666668
30,15,1.4375,1.1547827111111109
30,15,1.4625,1.0074073777777772
30,15,1.4875,1.1159663333333334
30,15,1.5125,0.9476583333333325
30,15,1.5375,0.940921633333333
30,15,1.5625,1.0282666666666673
30,15,1.5875,0.8482941111111117
30,15,1.6125,0.8268733333333331
30,15,1.6375,0.8305342444444441
30,15,1.6625,0.8180452333333338
30,15,1.6875,0.8177779111111116
30,15,1.7125,0.8447689444444433
30,15,1.7375,0.8364510222222223
30,15,1.7625,0.832151466666666
30,15,1.7875,0.8130536000000002
30,15,1.8125,0.8018393666666673
30,15,1.8375,0.7945579888888886
30,15,1.8625,0.7480984888888884
30,15,1.8875,0.8476822000000003
30,15,1.9125,0.8296298777777782
30,15,1.9375,0.8774193
30,15,1.9625,0.7813166222222223
30,15,1.9875,0.8486373222222221
30,15,2.0125,0.8314700777777773
30,15,2.0375,0.9881391888888889
30,15,2.0625,0.9535352777777768
30,15,2.0875,0.9740520666666659
30,15,2.1125,1.022485244444444
30,15,2.1375,1.0573100555555555
30,15,2.1625,1.0913295666666658
30,15,2.1875,1.027047622222222
30,15,2.2125,1.0877589222222215
30,15,2.2375,1.2513967222222224
30,15,2.2625,1.4349909777777787
30,15,2.2875,1.3726777555555558
30,15,2.3125,1.3636035444444443
30,15,2.3375,1.4431375888888882
30,15,2.3625,1.2359789444444436
30,15,2.3875,1.150436611111111
30,15,2.4125,1.110880855555556
30,15,2.4375,1.2444444333333333
30,15,2.4625,1.150592366666666
30,15,2.4875,1.1149077444444442
30,15,2.5125,1.0640133999999999
30,15,2.5375,1.011494333333333
30,15,2.5625,1.0562602
30,15,2.5875,1.0357486888888892
30,15,2.6125,1.002870755555556
30,15,2.6375,0.9883097555555556
30,15,2.6625,0.9239437777777784
30,15,2.6875,0.9972092777777773
30,15,2.7125,1.0101384666666677
30,15,2.7375,1.0277016888888875
30,15,2.7625,1.0883862555555552
30,15,2.7875,0.8992527666666662
30,15,2.8125,1.1069629444444453
30,15,2.8375,0.9656389222222223
30,15,2.8625,1.0061135999999993
30,15,2.8875,0.9189033555555557
30,15,2.9125,0.9407725444444446
30,15,2.9375,0.9009929777777776
30,15,2.9625,1.0419128555555561
30,15,2.9875,0.9461646777777781
30,15,3.0125,1.037897777777778
30,15,3.0375,1.068861488888889
30,15,3.0625,1.0797280666666669
30,15,3.0875,1.055870533333333
30,15,3.1125,1.0281123888888888
30,15,3.1375,1.0390438000000002
30,15,3.1625,1.047694444444444
30,15,3.1875,1.0373857555555561
30,15,3.2125,1.0459145222222224
30,15,3.2375,1.0646075777777784
30,15,3.2625,0.9951467333333333
30,15,3.2875,1.062611055555555
30,15,3.3125,1.0485535444444445
30,15,3.3375,1.0007490777777779
30,15,3.3625,1.003221811111112
30,15,3.3875,1.0410823888888885
30,15,3.4125,1.0529916
30,15,3.4375,1.0957576000000002
30,15,3.4625,1.1186522111111104
30,15,3.4875,1.0571086555555556
30,15,3.5125,1.0287072111111109
30,15,3.5375,1.0157834222222215
30,15,3.5625,1.0909940777777771
30,15,3.5875,1.0573751777777771
30,15,3.6125,1.0297579999999997
30,15,3.6375,1.042840777777778
30,15,3.6625,1.0575654777777777
30,15,3.6875,0.9961583111111106
30,15,3.7125,1.0127947444444447
30,15,3.7375,1.0416947222222221
30,15,3.7625,0.9869325222222222
30,15,3.7875,0.9610560999999997
30,15,3.8125,0.9757375666666666
30,15,3.8375,0.983279122222222
30,15,3.8625,1.042502766666667
30,15,3.8875,1.0752412111111114
30,15,3.9125,0.9388712888888892
30,15,3.9375,1.0514288777777783
30,15,3.9625,1.0616194111111115
30,15,3.9875,0.9011494888888887
30,15,4.0125,1.0018691999999996
30,15,4.0375,1.018782366666667
30,15,4.0625,0.9796924444444446
30,15,4.0875,1.0291539888888885
30,15,4.1125,0.9856130444444449
30,15,4.1375,1.0247735333333345
30,15,4.1625,1.1307307666666666
30,15,4.1875,0.9520399222222219
30,15,4.2125,0.9891196444444439
30,15,4.2375,1.0289086777777792
30,15,4.2625,1.0197458222222224
30,15,4.2875,1.0215744777777773
30,15,4.3125,1.0202899555555551
30,15,4.3375,0.9759846888888888
30,15,4.3625,0.9826170999999996
30,15,4.3875,1.008926877777778
30,15,4.4125,0.9669499333333331
30,15,4.4375,1.021596288888889
30,15,4.4625,0.9322129999999998
30,15,4.4875,1.047353777777778
30,15,4.5125,1.0120037777777777
30,15,4.5375,1.044628133333333
30,15,4.5625,0.9994521333333322
30,15,4.5875,1.0143506111111111
30,15,4.6125,0.9915086333333335
30,15,4.6375,1.0379156222222223
30,15,4.6625,1.0309204666666665
30,15,4.6875,1.012622222222223
30,15,4.7125,1.0129092666666673
30,15,4.7375,1.0554092111111122
30,15,4.7625,0.9574804333333334
30,15,4.7875,0.9872933333333342
30,15,4.8125,1.0154113222222225
30,15,4.8375,1.0142979555555558
30,15,4.8625,0.9981149555555553
30,15,4.8875,1.0066497111111112
30,15,4.9125,0.9798134222222213
30,15,4.9375,1.009957911111111
30,15,4.9625,1.0089001000000002
30,15,4.9875,1.0653300999999997
30,15,0.0125,0.0
30,15,0.0375,0.0
30,15,0.0625,0.0
30,15,0.0875,0.0
30,15,0.1125,0.0
30,15,0.1375,0.0
30,15,0.1625,0.0
30,15,0.1875,0.0
30,15,0.2125,0.0
30,15,0.2375,0.0
30,15,0.2625,0.0
30,15,0.2875,0.0
30,15,0.3125,0.0
30,15,0.3375,0.0
30,15,0.3625,0.0
30,15,0.3875,0.0
30,15,0.4125,0.0
30,15,0.4375,0.0
30,15,0.4625,0.0
30,15,0.4875,0.0
30,15,0.5125,0.0
30,15,0.5375,0.0
30,15,0.5625,0.0
30,15,0.5875,0.0
30,15,0.6125,0.0
30,15,0.6375,0.0
30,15,0.6625,0.0
30,15,0.6875,0.0
30,15,0.7125,0.0
30,15,0.7375,0.0
30,15,0.7625,0.0
30,15,0.7875,0.0
30,15,0.8125,0.0
30,15,0.8375,0.0
30,15,0.8625,0.0
30,15,0.8875,0.0
30,15,0.9125,0.0
30,15,0.9375,0.0
30,15,0.9625,0.0
30,15,0.9875,0.0
30,15,1.0125,0.0
30,15,1.0375,0.0
30,15,1.0625,0.0
30,15,1.0875,0.012260533333333334
30,15,1.1125,2.9123598222222213
30,15,1.1375,5.180952811111113
30,15,1.1625,4.215054044444448
30,15,1.1875,3.272982722222221
30,15,1.2125,2.7931274111111106
30,15,1.2375,2.3057241888888864
30,15,1.2625,2.1914192888888877
30,15,1.2875,1.7501618888888895
30,15,1.3125,1.5949208444444452
30,15,1.3375,1.6049843999999998
30,15,1.3625,1.3847095666666664
30,15,1.3875,1.2060059222222224
30,15,1.4125,1.2176992555555566
30,15,1.4375,1.2660870444444439
30,15,1.4625,1.011965811111111
30,15,1.4875,0.9859942666666665
30,15,1.5125,0.9564737888888882
30,15,1.5375,0.845528666666667
30,15,1.5625,0.8576000000000006
30,15,1.5875,0.8482940888888892
30,15,1.6125,0.8186045999999998
30,15,1.6375,0.8223917555555553
30,15,1.6625,0.9784462111111115
30,15,1.6875,0.8770371888888894
30,15,1.7125,0.7941606666666658
30,15,1.7375,0.8211032555555559
30,15,1.7625,0.8510639777777773
30,15,1.7875,0.8018647444444451
30,15,1.8125,0.9121842000000006
30,15,1.8375,0.7909298111111115
30,15,1.8625,0.6514541777777771
30,15,1.8875,0.7417219111111114
30,15,1.9125,0.8400874222222227
30,15,1.9375,0.9393548333333331
30,15,1.9625,0.8050958333333331
30,15,1.9875,0.8620545222222218
30,15,2.0125,0.851345822222222
30,15,2.0375,0.8507159777777781
30,15,2.0625,0.9599999111111102
30,15,2.0875,0.8910181111111105
30,15,2.1125,1.028796833333333
30,15,2.1375,1.0323587777777774
30,15,2.1625,1.0204238999999993
30,15,2.1875,1.0788571777777785
30,15,2.2125,1.1600753444444434
30,15,2.2375,1.299068988888889
30,15,2.2625,1.349539766666667
30,15,2.2875,1.363934588888889
30,15,2.3125,1.2050450111111104
30,15,2.3375,1.2206776555555556
30,15,2.3625,1.23597901111111
30,15,2.3875,1.2732987222222218
30,15,2.4125,1.0915371777777783
30,15,2.4375,1.2499145444444446
30,15,2.4625,1.1072759555555547
30,15,2.4875,1.0747067333333322
30,15,2.5125,1.0772803999999998
30,15,2.5375,1.221675
30,15,2.5625,1.0692683555555544
30,15,2.5875,1.0589371111111117
30,15,2.6125,1.0615629333333336
30,15,2.6375,0.9529228222222219
30,15,2.6625,0.9815337444444455
30,15,2.6875,0.9897673888888886
30,15,2.7125,0.95360998888889
30,15,2.7375,0.9741246888888876
30,15,2.7625,0.9580695000000001
30,15,2.7875,1.0451421444444446
30,15,2.8125,0.964740755555556
30,15,2.8375,1.0478709333333334
30,15,2.8625,1.066666733333333
30,15,2.8875,0.9766234666666669
30,15,2.9125,1.0185980555555554
30,15,2.9375,0.9441134999999995
30,15,2.9625,0.9946555333333341
30,15,2.9875,0.9774059444444453
30,15,3.0125,0.9538037222222224
30,15,3.0375,0.9920440222222228
30,15,3.0625,1.0078912444444446
30,15,3.0875,0.9349528444444445
30,15,3.1125,1.0281124555555552
30,15,3.1375,0.996547122222222
30,15,3.1625,1.0919631777777774
30,15,3.1875,0.9767321111111117
30,15,3.2125,0.8923476777777778
30,15,3.2375,1.0378379444444452
30,15,3.2625,1.0257980444444443
30,15,3.2875,1.1254755000000003
30,15,3.3125,0.9982390444444452
30,15,3.3375,1.1066167777777782
30,15,3.3625,1.0071871666666672
30,15,3.3875,1.106027144444444
30,15,3.4125,1.0334555555555562
30,15,3.4375,1.0298182000000002
30,15,3.4625,1.0762937000000001
30,15,3.4875,0.9806451
30,15,3.5125,1.041993077777778
30,15,3.5375,1.1043582222222217
30,15,3.5625,1.0610525999999998
30,15,3.5875,1.0889663888888883
30,15,3.6125,1.0851213333333334
30,15,3.6375,1.004352855555556
30,15,3.6625,0.9428897666666661
30,15,3.6875,1.0160452555555546
30,15,3.7125,1.0163862111111115
30,15,3.7375,1.0488295999999997
30,15,3.7625,1.0578073555555554
30,15,3.7875,1.0191419999999998
30,15,3.8125,1.0072130444444436
30,15,3.8375,1.087513677777778
30,15,3.8625,1.0235168444444442
30,15,3.8875,0.9620579444444449
30,15,3.9125,0.9865816777777777
30,15,3.9375,1.0107939555555558
30,15,3.9625,0.9758150222222223
30,15,3.9875,0.979728377777778
30,15,4.0125,1.060020833333333
30,15,4.0375,0.9775026555555559
30,15,4.0625,1.0797950444444444
30,15,4.0875,1.1041794777777776
30,15,4.1125,1.0423506333333337
30,15,4.1375,0.9232629444444452
30,15,4.1625,0.9881883111111112
30,15,4.1875,0.9998011444444447
30,15,4.2125,0.9891196666666668
30,15,4.2375,0.9706982777777785
30,15,4.2625,1.0306940333333334
30,15,4.2875,1.0137999666666668
30,15,4.3125,0.9383576000000007
30,15,4.3375,1.0605187555555555
30,15,4.3625,0.9841452666666659
30,15,4.3875,0.9633428333333337
30,15,4.4125,1.063644933333333
30,15,4.4375,0.955493
30,15,4.4625,1.0771243111111113
30,15,4.4875,1.0027855
30,15,4.5125,1.0120037777777775
30,15,4.5375,1.0578512888888887
30,15,4.5625,1.088584533333332
30,15,4.5875,0.9620345666666672
30,15,4.6125,0.956820288888889
30,15,4.6375,1.0077269222222225
30,15,4.6625,1.0552279111111105
30,15,4.6875,1.0424888888888897
30,15,4.7125,1.0143239111111113
30,15,4.7375,1.0441514777777787
30,15,4.7625,0.995275688888889
30,15,4.7875,1.0332463777777787
30,15,4.8125,1.0043290999999999
30,15,4.8375,0.9564168222222221
30,15,4.8625,0.9940019111111109
30,15,4.8875,1.002557555555556
30,15,4.9125,1.0286683999999995
30,15,4.9375,0.9978060111111113
30,15,4.9625,1.0774139444444446
30,15,4.9875,1.0359232444444446
30,15,0.0125,0.0
30,15,0.0375,0.0
30,15,0.0625,0.0
30,15,0.0875,0.0
30,15,0.1125,0.0
30,15,0.1375,0.0
30,15,0.1625,0.0
30,15,0.1875,0.0
30,15,0.2125,0.0
30,15,0.2375,0.0
30,15,0.2625,0.0
30,15,0.2875,0.0
30,15,0.3125,0.0
30,15,0.3375,0.0
30,15,0.3625,0.0
30,15,0.3875,0.0
30,15,0.4125,0.0
30,15,0.4375,0.0
30,15,0.4625,0.0
30,15,0.4875,0.0
30,15,0.5125,0.0
30,15,0.5375,0.0
30,15,0.5625,0.0
30,15,0.5875,0.0
30,15,0.6125,0.0
30,15,0.6375,0.0
30,15,0.6625,0.0
30,15,0.6875,0.0
30,15,0.7125,0.0
30,15,0.7375,0.0
30,15,0.7625,0.0
30,15,0.7875,0.0
30,15,0.8125,0.0
30,15,0.8375,0.0
30,15,0.8625,0.0
30,15,0.8875,0.0
30,15,0.9125,0.0
30,15,0.9375,0.0
30,15,0.9625,0.0
30,15,0.9875,0.0
30,15,1.0125,0.0
30,15,1.0375,0.0
30,15,1.0625,0.0
30,15,1.0875,0.012260533333333334
30,15,1.1125,3.3438204888888885
30,15,1.1375,5.544322733333334
30,15,1.1625,4.5935487222222235
30,15,1.1875,3.138245866666668
30,15,1.2125,2.9470792555555567
30,15,1.2375,2.117172044444442
30,15,1.2625,2.054125622222222
30,15,1.2875,1.6932039444444447
30,15,1.3125,1.4730161333333338
30,15,1.3375,1.4903426555555552
30,15,1.3625,1.3944954999999994
30,15,1.3875,1.2924924000000002
30,15,1.4125,1.1563423777777788
30,15,1.4375,1.0898551555555553
30,15,1.4625,1.0666666333333334
30,15,1.4875,1.0039214999999995
30,15,1.5125,1.000550888888888
30,15,1.5375,0.8802170111111115
30,15,1.5625,0.8917333333333339
30,15,1.5875,1.0036746666666672
30,15,1.6125,0.8434107999999997
30,15,1.6375,0.8305342555555554
30,15,1.6625,0.8461153777777785
30,15,1.6875,0.8730865111111115
30,15,1.7125,0.8019465555555545
30,15,1.7375,0.8594726333333335
30,15,1.7625,0.7451538555555555
30,15,1.7875,0.8167832222222225
30,15,1.8125,0.7797703888888896
30,15,1.8375,0.852607811111111
30,15,1.8625,0.7552573111111105
30,15,1.8875,0.9183222888888893
30,15,1.9125,0.8296298888888892
30,15,1.9375,0.8326881333333328
30,15,1.9625,0.7711254888888887
30,15,1.9875,0.8419287333333334
30,15,2.0125,0.9109730888888886
30,15,2.0375,0.8670758777777777
30,15,2.0625,0.9115150666666657
30,15,2.0875,1.1017965999999992
30,15,2.1125,1.0003944666666666
30,15,2.1375,1.076023533333333
30,15,2.1625,1.0204239555555545
30,15,2.1875,1.0697142444444443
30,15,2.2125,1.2052731222222208
30,15,2.2375,1.2722533777777785
30,15,2.2625,1.4290977333333337
30,15,2.2875,1.4775957666666664
30,15,2.3125,1.4241441333333325
30,15,2.3375,1.4203211333333334
30,15,2.3625,1.2895945222222214
30,15,2.3875,1.2258292777777777
30,15,2.4125,1.1799654666666672
30,15,2.4375,1.1651282555555555
30,15,2.4625,1.093739599999999
30,15,2.4875,1.168509099999999
30,15,2.5125,1.1887231999999996
30,15,2.5375,1.0377668888888885
30,15,2.5625,1.0458537444444442
30,15,2.5875,1.069243077777778
30,15,2.6125,1.0641148111111114
30,15,2.6375,1.0969986444444437
30,15,2.6625,1.0641629222222235
30,15,2.6875,0.9451162333333332
30,15,2.7125,1.0764978000000012
30,15,2.7375,1.0277016222222213
30,15,2.7625,0.9001509333333333
30,15,2.7875,1.0092677444444444
30,15,2.8125,0.9908148000000006
30,15,2.8375,0.904552266666667
30,15,2.8625,0.9618632333333327
30,15,2.8875,0.9904761999999999
30,15,2.9125,0.9911302777777778
30,15,2.9375,0.8919149555555552
30,15,2.9625,0.9654009777777781
30,15,2.9875,0.9707114000000002
30,15,3.0125,0.874135577777778
30,15,3.0375,0.9832648444444451
30,15,3.0625,0.9839457222222224
30,15,3.0875,1.0580297777777778
30,15,3.1125,0.9510039888888888
30,15,3.1375,0.9816732888888885
30,15,3.1625,1.0455863888888886
30,15,3.1875,0.9830066888888892
30,15,3.2125,1.085343844444444
30,15,3.2375,1.023423477777779
30,15,3.2625,1.054405988888889
30,15,3.2875,1.0666669333333327
30,15,3.3125,0.9922012666666673
30,15,3.3375,0.998751555555556
30,15,3.3625,1.084510533333334
30,15,3.3875,1.1217712666666664
30,15,3.4125,1.1096461222222218
30,15,3.4375,1.0240000444444446
30,15,3.4625,1.0705174444444439
30,15,3.4875,1.0896056666666667
30,15,3.5125,1.053380977777778
30,15,3.5375,1.051590288888888
30,15,3.5625,0.9974268222222216
30,15,3.5875,1.140998933333333
30,15,3.6125,1.0408306666666667
30,15,3.6375,0.9878580000000005
30,15,3.6625,1.0921502555555551
30,15,3.6875,1.023276922222221
30,15,3.7125,0.9894501666666671
30,15,3.7375,1.1362320444444443
30,15,3.7625,0.9816169666666665
30,15,3.7875,1.031463211111111
30,15,3.8125,1.0264479333333332
30,15,3.8375,0.9745928777777779
30,15,3.8625,1.0131607666666662
30,15,3.8875,1.049517800000001
30,15,3.9125,0.976357977777778
30,15,3.9375,0.9752383999999998
30,15,3.9625,1.0279706555555554
30,15,3.9875,1.0783700555555558
30,15,4.0125,0.9819315111111107
30,15,4.0375,1.0319918111111113
30,15,4.0625,0.9796924888888883
30,15,4.0875,1.0552498111111108
30,15,4.1125,0.9839919444444449
30,15,4.1375,0.9812689888888897
30,15,4.1625,1.0618619555555557
30,15,4.1875,0.9934329333333328
30,15,4.2125,0.9827892777777777
30,15,4.2375,1.0399214333333344
30,15,4.2625,1.0416422888888894
30,15,4.2875,1.0868805888888886
30,15,4.3125,1.003285122222222
30,15,4.3375,1.008261322222222
30,15,4.3625,0.9994269666666663
30,15,4.3875,1.0545109444444447
30,15,4.4125,1.0772426555555559
30,15,4.4375,0.9930517111111106
30,15,4.4625,1.0098974000000005
30,15,4.4875,1.0206128111111117
30,15,4.5125,1.0341644444444444
30,15,4.5375,1.0108356666666665
30,15,4.5625,1.0213699666666656
30,15,4.5875,0.9562217
30,15,4.6125,1.0738934222222223
30,15,4.6375,0.9818509000000003
30,15,4.6625,1.075245822222221
30,15,4.6875,0.9457777777777785
30,15,4.7125,1.0567642333333338
30,15,4.7375,1.0469659222222232
30,15,4.7625,0.9770779555555552
30,15,4.7875,0.9580505555555564
30,15,4.8125,0.960000066666667
30,15,4.8375,1.048751011111111
30,15,4.8625,1.015938411111111
30,15,4.8875,0.9643650000000001
30,15,4.9125,1.0843088333333333
30,15,4.9375,1.0194093888888889
30,15,4.9625,1.0357682666666672
30,15,4.9875,0.9944863222222221
30,15,0.0125,0.0
30,15,0.0375,0.0
30,15,0.0625,0.0
30,15,0.0875,0.0
30,15,0.1125,0.0
30,15,0.1375,0.0
30,15,0.1625,0.0
30,15,0.1875,0.0
30,15,0.2125,0.0
30,15,0.2375,0.0
30,15,0.2625,0.0
30,15,0.2875,0.0
30,15,0.3125,0.0
30,15,0.3375,0.0
30,15,0.3625,0.0
30,15,0.3875,0.0
30,15,0.4125,0.0
30,15,0.4375,0.0
30,15,0.4625,0.0
30,15,0.4875,0.0
30,15,0.5125,0.0
30,15,0.5375,0.0
30,15,0.5625,0.0
30,15,0.5875,0.0
30,15,0.6125,0.0
30,15,0.6375,0.0
30,15,0.6625,0.0
30,15,0.6875,0.0
30,15,0.7125,0.0
30,15,0.7375,0.0
30,15,0.7625,0.0
30,15,0.7875,0.0
30,15,0.8125,0.0
30,15,0.8375,0.0
30,15,0.8625,0.0
30,15,0.8875,0.0
30,15,0.9125,0.0
30,15,0.9375,0.0
30,15,0.9625,0.0
30,15,0.9875,0.0
30,15,1.0125,0.0
30,15,1.0375,0.0
30,15,1.0625,0.0
30,15,1.0875,0.0183908
30,15,1.1125,3.1460677222222215
30,15,1.1375,5.210256788888891
30,15,1.1625,4.054480511111112
30,15,1.1875,3.424561711111112
30,15,1.2125,2.7876291333333336
30,15,1.2375,2.241077755555553
30,15,1.2625,2.075247699999999
30,15,1.2875,1.8433657666666667
30,15,1.3125,1.5492065777777781
30,15,1.3375,1.4355140111111107
30,15,1.3625,1.462997033333333
30,15,1.3875,1.2780780444444453
30,15,1.4125,1.2082597111111117
30,15,1.4375,1.1965218555555555
30,15,1.4625,0.9572648888888882
30,15,1.4875,0.8470587888888887
30,15,1.5125,0.9696968888888878
30,15,1.5375,0.9799460444444443
30,15,1.5625,0.8320000000000006
30,15,1.5875,0.844094633333334
30,15,1.6125,0.9426356
30,15,1.6375,0.8631042333333327
30,15,1.6625,0.874185555555556
30,15,1.6875,0.7466668000000003
30,15,1.7125,0.7785888888888879
30,15,1.7375,0.8517987666666669
30,15,1.7625,0.8018914111111106
30,15,1.7875,0.7720280111111113
30,15,1.8125,0.7245979666666671
30,15,1.8375,0.8235828777777774
30,15,1.8625,0.816107466666666
30,15,1.8875,0.8123620666666672
30,15,1.9125,0.8854033111111111
30,15,1.9375,0.8980645111111111
30,15,1.9625,0.8526542555555551
30,15,1.9875,0.8721174444444444
30,15,2.0125,0.8944099888888882
30,15,2.0375,0.9292434999999999
30,15,2.0625,0.9793939222222217
30,15,2.0875,0.9804392222222221
30,15,2.1125,0.9404339444444443
30,15,2.1375,1.1134503444444446
30,15,2.1625,0.9710982888888878
30,15,2.1875,1.1367619222222223
30,15,2.2125,1.1299434666666657
30,15,2.2375,1.3139665888888894
30,15,2.2625,1.3171272444444444
30,15,2.2875,1.3435338222222224
30,15,2.3125,1.314594555555555
30,15,2.3375,1.234937877777778
30,15,2.3625,1.331922499999999
30,15,2.3875,1.2677140666666664
30,15,2.4125,1.1136442222222227
30,15,2.4375,1.1596580999999995
30,15,2.4625,1.1776651222222219
30,15,2.4875,1.0854269999999995
30,15,2.5125,1.1621891999999996
30,15,2.5375,1.0666667666666665
30,15,2.5625,1.0666666444444437
30,15,2.5875,1.0512076000000001
30,15,2.6125,1.0156299333333343
30,15,2.6375,0.9428122111111111
30,15,2.6625,1.001565100000001
30,15,2.6875,1.0120930111111104
30,15,2.7125,1.0371737888888894
30,15,2.7375,1.032572222222221
30,15,2.7625,1.0256411888888886
30,15,2.7875,0.9375188000000001
30,15,2.8125,1.0097777888888895
30,15,2.8375,0.9397945444444453
30,15,2.8625,0.9292576999999996
30,15,2.8875,0.9189033555555557
30,15,2.9125,0.8286123555555552
30,15,2.9375,0.957730555555555
30,15,2.9625,0.9496484777777785
30,15,2.9875,0.9640169111111112
30,15,3.0125,0.9914247333333334
30,15,3.0375,1.0030179666666668
30,15,3.0625,0.9795919666666666
30,15,3.0875,1.0256411111111106
30,15,3.1125,1.025970522222222
30,15,3.1375,1.047543144444444
30,15,3.1625,1.0266140111111106
30,15,3.1875,0.9495426333333343
30,15,3.2125,1.014786155555556
30,15,3.2375,1.0769627888888895
30,15,3.2625,1.074840222222222
30,15,3.2875,1.1011409222222222
30,15,3.3125,1.0264151666666672
30,15,3.3375,1.1545568333333334
30,15,3.3625,1.0627013777777785
30,15,3.3875,1.0961869777777777
30,15,3.4125,1.0666667777777772
30,15,3.4375,1.0278787888888892
30,15,3.4625,1.1070998444444444
30,15,3.4875,1.0590202444444445
30,15,3.5125,1.0647689222222223
30,15,3.5375,1.0497056999999996
30,15,3.5625,1.085380066666666
30,15,3.5875,1.0889664666666665
30,15,3.6125,1.0814304444444447
30,15,3.6375,0.9823597222222223
30,15,3.6625,1.013879522222222
30,15,3.6875,0.9545763888888882
30,15,3.7125,1.0343435888888888
30,15,3.7375,1.0809366333333337
30,15,3.7625,1.0099668555555557
30,15,3.7875,0.9909791444444447
30,15,3.8125,1.047431611111111
30,15,3.8375,0.9989142888888889
30,15,3.8625,1.0563108111111112
30,15,3.8875,1.088960433333334
30,15,3.9125,1.0479234555555559
30,15,3.9375,0.9955558444444448
30,15,3.9625,0.9186120555555551
30,15,3.9875,0.9513062666666672
30,15,4.0125,1.0101764999999996
30,15,4.0375,0.995665677777778
30,15,4.0625,0.9911796444444442
30,15,4.0875,0.9802243222222218
30,15,4.1125,0.9953394555555557
30,15,4.1375,1.0102720222222232
30,15,4.1625,0.9545546888888885
30,15,4.1875,0.9934329666666666
30,15,4.2125,1.0065282
30,15,4.2375,0.9565389888888899
30,15,4.2625,1.0197459111111111
30,15,4.2875,1.0417882999999994
30,15,4.3125,1.063574922222222
30,15,4.3375,1.0359270111111112
30,15,4.3625,1.0024833444444443
30,15,4.3875,1.0453942000000003
30,15,4.4125,1.0334277444444444
30,15,4.4375,1.0230985999999997
30,15,4.4625,1.0054155888888885
30,15,4.4875,0.9522747888888888
30,15,4.5125,0.9898431111111106
